"head__totalCount","head__numOfRows","head__pageNo","head__type","head__RESULT__resultCode","head__RESULT__resultMsg","row__restSeqNo","row__year","row__areaCd","row__equptype","row__restname","row__restaddr","row__creDttm","row__updtDttm","row__useYn","row__areaNm","row__operBeginDe","row__operEndDe","row__ar","row__usePsblNmpr","row__colrHoldElefn","row__colrHoldArcndtn","row__chckMatterNightOpnAt","row__chckMatterWkendHdayOpnAt","row__chckMatterStayngPsblAt","row__rm","row__dtlAdres","row__mngdpt_cd","row__mngdptCd","row__xcord","row__ycord","row__la","row__lo"
"","","","","","","4579000665","2023","4579040000","001","서삼경로당","전라북도 고창군 흥덕면 서삼길 20","2023-05-08 13:57:18","2023-05-08 15:21:52","Y","전라북도 고창군 흥덕면","20230520","20230930","30","35","4","1","Y","Y","Y","null","575-1","4780136","063-560-2668","0E-8","0E-8","35.51719660","126.69857380"
"","","","","","","4579000667","2023","4579033000","001","월봉경로당","전라북도 고창군 무장면 옥산월봉길 145","2023-05-08 14:16:10","2023-05-08 15:21:51","Y","전라북도 고창군 무장면","20230520","20230930","30","16","2","1","Y","Y","Y","null","125-3","4780136","063-560-2668","0E-8","0E-8","35.39377520","126.60402330"
"","","","","","","4117300102","2023","4117353000","001","성원아파트 경로당","경기도 안양시 동안구 일동로 15 (비산동, 성원아파트)","2023-05-08 16:20:02","2023-05-08 17:58:27","Y","경기도 안양시 동안구 비산3동","20230520","20230930","37","25","2","1","N","Y","N","null","1028-20","3830316","031-8045-5859","0E-8","0E-8","37.40695720","126.95254150"
"","","","","","","4117300103","2023","4117354000","001","은하수신성아파트경로당","경기도 안양시 동안구 달안로 40 (비산동, 은하수신성아파트)","2023-05-08 16:21:15","2023-05-08 17:58:28","Y","경기도 안양시 동안구 부흥동","20230520","20230930","68","16","1","1","N","N","N","null","1103-4","3830316","031-8045-5859","0E-8","0E-8","37.39399360","126.94856640"
"","","","","","","4117300105","2023","4117354000","001","관악주공아파트경로당","경기도 안양시 동안구 달안로 39 (비산동, 관악주공아파트)","2023-05-08 16:24:25","2023-05-08 17:58:28","Y","경기도 안양시 동안구 부흥동","20230520","20230930","151","37","1","1","N","Y","N","null","1102-9","3830316","031-8045-5859","0E-8","0E-8","37.39532330","126.94776180"
"","","","","","","4117300108","2023","4117354600","001","샛별경로당","경기도 안양시 동안구 달안로 72 (비산동)","2023-05-08 16:29:29","2023-05-08 17:58:28","Y","경기도 안양시 동안구 달안동","20230520","20230930","174","44","1","1","N","Y","N","null","1109-4","3830316","031-8045-5859","0E-8","0E-8","37.39568130","126.95231080"
"","","","","","","4117100082","2023","4117160000","001","현지에버빌A경로당","경기도 안양시 만안구 연현로 71 (석수동)","2023-05-08 15:16:17","2023-05-08 17:58:27","Y","경기도 안양시 만안구 석수2동","20230520","20230930","42","26","2","1","Y","Y","N","null","413-2","3830316","031-8045-5859","0E-8","0E-8","37.43050500","126.90233590"
"","","","","","","4117100083","2023","4117161000","001","충훈벌말경로당","경기도 안양시 만안구 충훈로71번길 15 (석수동)","2023-05-08 15:17:57","2023-05-08 17:58:27","Y","경기도 안양시 만안구 석수3동","20230520","20230930","147","36","1","2","N","N","N","null","790-0","3830316","031-8045-5859","0E-8","0E-8","37.40601120","126.90003990"
"","","","","","","4117100084","2023","4117162100","001","박달경로당","경기도 안양시 만안구 박달로507번길 30 (박달동)","2023-05-08 15:19:18","2023-05-08 17:58:27","Y","경기도 안양시 만안구 박달1동","20230520","20230930","73","20","2","0","N","Y","N","null","48-3","3830316","031-8045-5859","0E-8","0E-8","37.40397010","126.90881070"
"","","","","","","4117100086","2023","4117162100","001","한신1차(아)경로당","경기도 안양시 만안구 양화로135번길 80 (박달동, 박달1차 한신휴플러스)","2023-05-08 16:02:40","2023-05-08 17:58:27","Y","경기도 안양시 만안구 박달1동","20230520","20230930","55","15","1","1","N","Y","N","null","7-50","3830316","031-8045-5859","0E-8","0E-8","37.40478820","126.90520050"
"","","","","","","4117100081","2023","4117159000","001","석수엘지빌리지3·4단지경로당","경기도 안양시 만안구 경수대로 1365-1 (석수동)","2023-05-08 15:14:50","2023-05-08 17:58:27","Y","경기도 안양시 만안구 석수1동","20230520","20230930","146","24","1","2","N","Y","N","null","737-0","3830316","031-8045-5859","0E-8","0E-8","37.42968290","126.90050660"
"","","","","","","4117300114","2023","4117356000","001","평촌더샵(아)","경기도 안양시 동안구 시민대로327번길 55 (관양동, 평촌더샵센트럴시티)","2023-05-08 16:36:56","2023-05-08 17:58:28","Y","경기도 안양시 동안구 관양2동","20230520","20230930","191","48","0","7","N","Y","N","null","1815-0","3830316","031-8045-5859","0E-8","0E-8","37.40008790","126.96344730"
"","","","","","","4117300116","2023","4117357000","001","한미(아)경로당","경기도 안양시 동안구 평의길 17 (평촌동, 한미아파트)","2023-05-08 16:42:27","2023-05-08 17:58:28","Y","경기도 안양시 동안구 평촌동","20230520","20230930","45","10","1","1","N","Y","N","null","132-3","3830316","031-8045-5859","0E-8","0E-8","37.39006400","126.97476630"
"","","","","","","4117300118","2023","4117358000","001","어바인퍼스트2단지 경로당","경기도 안양시 동안구 경수대로 583 (호계동, 평촌 어바인 퍼스트)","2023-05-08 16:50:29","2023-05-08 17:58:28","Y","경기도 안양시 동안구 호계1동","20230520","20230930","248","150","0","1","N","N","N","null","1296-0","3830316","031-8045-5859","0E-8","0E-8","37.37530000","126.95510000"
"","","","","","","4117300122","2023","4117359000","001","효성A","경기도 안양시 동안구 시민대로110번길 43 (호계동, 호계동 효성아파트)","2023-05-08 16:57:52","2023-05-08 17:58:28","Y","경기도 안양시 동안구 호계2동","20230520","20230930","56","15","2","1","N","Y","N","null","912-0","3830316","031-8045-5859","0E-8","0E-8","37.38542670","126.94757940"
"","","","","","","4117300124","2023","4117359000","001","금호A","경기도 안양시 동안구 귀인로80번길 5 (호계동, 호계동 금호아파트)","2023-05-08 16:59:54","2023-05-08 17:58:28","Y","경기도 안양시 동안구 호계2동","20230520","20230930","50","20","1","1","N","N","N","null","282-31","3830316","031-8045-5859","0E-8","0E-8","37.38151370","126.94838400"
"","","","","","","4117300125","2023","4117359000","001","신성미소지움A","경기도 안양시 동안구 경수대로707번길 39 (호계동, 신성호계미소지움아파트)","2023-05-08 17:01:07","2023-05-08 17:58:28","Y","경기도 안양시 동안구 호계2동","20230520","20230930","69","25","2","2","N","Y","N","null","923-21","3830316","031-8045-5859","0E-8","0E-8","37.38337220","126.94933890"
"","","","","","","4117300111","2023","4117355000","001","동안경로당","경기도 안양시 동안구 관악대로330번길 9-16 (관양동)","2023-05-08 16:33:01","2023-05-08 17:58:28","Y","경기도 안양시 동안구 관양1동","20230520","20230930","78","22","6","2","N","Y","N","null","1447-10","3830316","031-8045-5859","0E-8","0E-8","37.40293460","126.96069270"
"","","","","","","4117300112","2023","4117356000","001","인덕원삼성(아)","경기도 안양시 동안구 관양로305번길 34 (관양동)","2023-05-08 16:34:18","2023-05-08 17:58:28","Y","경기도 안양시 동안구 관양2동","20230520","20230930","167","42","3","2","N","Y","N","null","1510-1","3830316","031-8045-5859","0E-8","0E-8","37.39839180","126.97934750"
"","","","","","","4117100088","2023","4117163000","001","친목마을경로당","경기도 안양시 만안구 오리로34번길 25-2 (박달동)","2023-05-08 16:06:19","2023-05-08 17:58:27","Y","경기도 안양시 만안구 박달2동","20230520","20230930","87","20","3","2","N","Y","N","null","929-10","3830316","031-8045-5859","0E-8","0E-8","37.40845930","126.88591810"
"","","","","","","4117100090","2023","4117163000","001","우성아파트 경로당","경기도 안양시 만안구 박달로498번길 18 (박달동)","2023-05-08 16:10:12","2023-05-08 17:58:27","Y","경기도 안양시 만안구 박달2동","20230520","20230930","102","30","3","2","N","N","N","null","85-0","3830316","031-8045-5859","0E-8","0E-8","37.40047140","126.90826890"
"","","","","","","45800015","2023","4580025000","001","대림경로당","전라북도 부안군 부안읍 낭주길 5","2021-02-04 14:24:42","2023-08-08 09:29:44","Y","전라북도 부안군 부안읍","20200101","20231231","78","19","1","1","N","Y","N","null","258-1","4790119","063-580-4572","0E-8","0E-8","35.72963420","126.73790400"
"","","","","","","2818500166","2023","2818575000","011","선학근린공원 정자2","인천광역시 연수구 넘말로 8 (선학동)","2023-05-08 20:45:59","2023-05-08 20:45:59","Y","인천광역시 연수구 선학동","null","null","16","4","0","0","null","null","null","null","210-4","3520222","null","929079.88646300","1937047.53430800","37.42987030","126.69840220"
"","","","","","","2818500170","2023","2818510200","011","선유공원 정자","null","2023-05-08 20:49:08","2023-05-08 20:49:08","Y","인천광역시 연수구 선학동","null","null","16","4","0","0","null","null","null","null","391-0","3520222","null","928917.71257100","1937065.93010300","37.43002370","126.69656750"
"","","","","","","4117300126","2023","4117359000","001","임광그대가3차","경기도 안양시 동안구 경수대로685번길 12 (호계동, 호계임광그대가3차아파트)","2023-05-08 17:02:01","2023-05-08 17:58:28","Y","경기도 안양시 동안구 호계2동","20230520","20230930","160","35","1","2","Y","N","N","null","923-35","3830316","031-8045-5859","0E-8","0E-8","37.38327410","126.95122180"
"","","","","","","4117300132","2023","4117360000","001","e-편한세상(아)경로당","경기도 안양시 동안구 경수대로 430 (호계동, 호계 e-편한세상아파트)","2023-05-08 17:44:59","2023-05-08 17:58:28","Y","경기도 안양시 동안구 호계3동","20230520","20230930","198","30","4","2","N","N","N","null","813-0","3830316","031-8045-5859","0E-8","0E-8","37.36350620","126.96275000"
"","","","","","","4117300133","2023","4117360000","001","호성경로당","경기도 안양시 동안구 포도원로27번길 39 (호계동)","2023-05-08 17:46:11","2023-05-08 17:58:28","Y","경기도 안양시 동안구 호계3동","20230520","20230930","106","20","2","2","N","N","N","null","840-6","3830316","031-8045-5859","0E-8","0E-8","37.36380890","126.96418760"
"","","","","","","4117300134","2023","4117360000","001","현대홈타운(아)경로당","경기도 안양시 동안구 경수대로 456-2 (호계동)","2023-05-08 17:47:17","2023-05-08 17:58:28","Y","경기도 안양시 동안구 호계3동","20230520","20230930","255","40","2","2","N","N","N","null","811-0","3830316","031-8045-5859","0E-8","0E-8","37.36460620","126.96060420"
"","","","","","","4117300136","2023","4117360000","001","삼익(아)경로당","경기도 안양시 동안구 경수대로 480 (호계동, 삼익아파트)","2023-05-08 17:49:12","2023-05-08 17:58:28","Y","경기도 안양시 동안구 호계3동","20230520","20230930","51","10","1","2","N","N","N","null","766-4","3830316","031-8045-5859","0E-8","0E-8","37.36596570","126.95897560"
"","","","","","","4117300137","2023","4117363000","001","샘마을쌍용(아)","경기도 안양시 동안구 흥안대로223번길 16 (호계동, 샘마을)","2023-05-08 17:51:28","2023-05-08 17:58:28","Y","경기도 안양시 동안구 갈산동","20230520","20230930","114","65","2","1","N","Y","N","null","1117-0","3830316","031-8045-5859","0E-8","0E-8","37.37663030","126.96786260"
"","","","","","","4117300113","2023","4117356000","001","인덕원메트로빌(아)","경기도 안양시 동안구 관악대로 488 (관양동)","2023-05-08 16:35:49","2023-05-08 17:58:28","Y","경기도 안양시 동안구 관양2동","20230520","20230930","89","23","0","1","N","Y","N","null","1488-39","3830316","031-8045-5859","0E-8","0E-8","37.40206100","126.97554950"
"","","","","","","45800025","2023","4580025000","001","부령노우회","전라북도 부안군 부안읍 성당길 7","2021-02-04 14:24:42","2023-08-08 09:29:44","Y","전라북도 부안군 부안읍","20200721","20231231","82","20","1","1","N","Y","N","null","서외리 141-3","4790119","063-580-4572","0E-8","0E-8","35.72851020","126.73071010"
"","","","","","","2818500173","2023","2818575000","011","원도장공원 정자2","인천광역시 연수구 학나래로14번길 3 (선학동)","2023-05-08 20:51:58","2023-05-08 20:51:58","Y","인천광역시 연수구 선학동","null","null","16","4","0","0","null","null","null","null","409-5","3520222","null","928945.56068900","1936434.69268700","37.42433650","126.69694300"
"","","","","","","2818500175","2023","2818576300","011","연수2녹지 정자","인천광역시 연수구 경원대로 지하368 (연수동)","2023-05-08 20:54:54","2023-05-08 20:54:54","Y","인천광역시 연수구 연수3동","null","null","16","4","0","0","null","null","null","null","583-0","3520222","null","928617.92532000","1935535.10046900","37.41620340","126.69332740"
"","","","","","","2818500176","2023","2818576300","011","문화공원 정자","인천광역시 연수구 새말로 120 (연수동)","2023-05-08 20:56:06","2023-05-08 20:56:06","Y","인천광역시 연수구 연수3동","null","null","16","4","0","0","null","null","null","null","578-0","3520222","null","927609.22495800","1935713.02634400","37.41772870","126.68191190"
"","","","","","","2818500181","2023","2818576300","011","문화공원 정자7","인천광역시 연수구 새말로 120 (연수동)","2023-05-08 20:59:44","2023-05-08 20:59:44","Y","인천광역시 연수구 연수3동","null","null","16","4","0","0","null","null","null","null","578-0","3520222","null","927537.93056600","1935703.24538200","37.41763500","126.68110730"
"","","","","","","45800014","2023","4580025000","001","경우경로당","전라북도 부안군 부안읍 당산로 25-1","2021-02-04 14:24:42","2023-08-08 09:29:44","Y","전라북도 부안군 부안읍","20200101","20231231","168","41","1","1","N","Y","N","null","서외리 332-6","4790119","063-580-4572","0E-8","0E-8","35.72827360","126.72760830"
"","","","","","","45800013","2023","4580025000","001","검장경로당","전라북도 부안군 부안읍 검장길 1 , 경로당","2021-02-04 14:24:42","2023-08-08 09:29:44","Y","전라북도 부안군 부안읍","20200721","20231231","76","18","1","1","N","Y","N","null","외하리 429-23 경로당","4790119","063-580-4572","0E-8","0E-8","35.69025210","126.74312100"
"","","","","","","45800010","2023","4580025000","008","고창부안축산농협부안지점","전라북도 부안군 부안읍 번영로 165","2021-02-04 14:24:42","2023-08-02 09:43:10","Y","전라북도 부안군 부안읍","20200720","20231231","1908","20","0","2","N","N","N","null","574-43","4790119","063-580-4572","0E-8","0E-8","35.72700300","126.73840300"
